80476,1
80476,30
80476,220
80476,221
2885173,1
2885173,177
14763079,1
14763079,225
14763079,138
14763079,186
153724,1
153724,229
153724,230
153724,231
30727515,1
30727515,233
30727515,234
9689793,1
9689793,236
9689793,237
9689793,161
4871051,1
4871051,240
21964709,1
21964709,242
4963300,1
4963300,20
4963300,21
4963300,106
4963300,247
1036754,1
1036754,125
1036754,250
1036754,251
1036754,128
2591098,1
2591098,254
2591098,255
2607289,1
2607289,30
2607289,258
1678122,1
1678122,34
1678122,261
1678122,262
1678122,263
223918,1
223918,23
223918,39
24342886,1
24342886,242
24342886,269
24342886,270
2784514,1
2784514,166
2784514,12
2784514,274
4042434,1
4042434,30
4042434,15
4042434,31
4042434,23
43574426,1
43574426,281
43574426,282
43574426,283
43574426,284
438146,1
438146,286
438146,287
3106452,1
3106452,125
3106452,290
3106452,291
3106452,292
507602,1
507602,37
507602,23
507602,76
507602,297
529085,1
529085,30
529085,300
529085,109
529085,302
4382178,1
4382178,34
4382178,305
4382178,306
4382178,307
473282,1
473282,309
473282,310
2276271,1
2276271,78
2276271,313
2276271,314
2276271,315
5374311,1
5374311,30
5374311,31
219585,1
219585,320
219585,321
15202997,1
7486012,1
7486012,148
20001427,1
20001427,269
20001427,327
1085709,1
1085709,125
1085709,330
1085709,331
1069066,190
1069066,1
3028306,1
3028306,34
3028306,336
3028306,337
1532461,1
1532461,3
1532461,15
1532461,220
1532461,183
14014086,1
14014086,104
14014086,345
14014086,346
40352684,1
40352684,348
40352684,349
40352684,350
5901378,1
5901378,200
5901378,353
6349421,1
6349421,254
6349421,356
189559,1
189559,258
189559,359
189559,360
23079003,1
23079003,30
23079003,269
23079003,364
415953,1
415953,366
415953,367
415953,368
1906445,1
21083170,1
21083170,371
21083170,372
21083170,373
21083170,374
2671496,1
2671496,350
2889777,1
2889777,37
4716503,1
4716503,380
4716503,177
4716503,382
4716503,383
6217378,1
6217378,34
6217378,348
6217378,387
6217378,388
1102891,1
1102891,15
1102891,391
20363719,1
20363719,393
20363719,269
20363719,364
26245139,1
26245139,34
26245139,398
26245139,399
4343202,1
4343202,300
4343202,23
965690,1
965690,404
3158730,1
3158730,406
24885223,1
24885223,34
24885223,399
338206,1
338206,15
338206,412
782178,1
782178,15
782178,32
782178,18
11461607,1
11461607,34
11461607,419
11461607,261
11461607,421
180158,1
180158,423
180158,424
4486787,1
4486787,254
4486787,427
4486787,356
5915992,1
5915992,430
5915992,431
5868369,1
5868369,3
5868369,177
5868369,16
5868369,383
4216745,1
4216745,15
4216745,12
4216745,440
4216745,441
1264709,1
1264709,30
1264709,18
1816673,1
1816673,177
1816673,16
1816673,448
7421612,1
7421612,450
7421612,451
504103,1
504103,186
504103,454
504103,455
504103,456
26684562,1
26684562,269
26684562,364
817856,1
817856,125
817856,462
817856,463
817856,464
21076179,1
21076179,466
21076179,144
7352493,1
7352493,419
7352493,261
7352493,471
1393486,1
1393486,473
1393486,474
1393486,475
13102045,1
13102045,16
13102045,478
29888592,1
29888592,480
29888592,269
12862659,1
12862659,78
12862659,79
12862659,314
12862659,80
2041778,1
2041778,23
2041778,102
2041778,76
2041778,491
1104975,1
1104975,51
1104975,84
1104975,123
2684630,1
2684630,314
8172420,1
8172420,15
8172420,44
8172420,32
858980,1
858980,177
869033,1
869033,505
869033,506
869033,507
2213340,1
2213340,125
858572,1
858572,258
858572,23
1051640,1
1051640,480
1051640,87
1051640,353
1082050,1
1082050,518
1082050,431
1082050,430
3072173,1
3072173,34
3072173,523
3072173,524
299659,1
299659,526
299659,527
299659,528
2302802,1
2302802,286
2302802,531
2302802,532
2302802,533
30571,1
30571,200
30571,201
30571,88
30571,538
2745265,1
2745265,300
2745265,541
2745265,542
2723397,1
2723397,300
2723397,545
2723397,546
2723397,547
924285,1
924285,3
924285,23
924285,76
3437897,1
3437897,300
53452713,1
53452713,3
53452713,454
53452713,557
53452713,558
2736389,1
2736389,34
2736389,505
2736389,562
2736389,563
3495926,1
3495926,130
3495926,566
3495926,567
15826202,1
15826202,242
11757487,1
11757487,356
2095397,1
2095397,180
2095397,574
2095397,290
2095397,576
23353173,1
23353173,34
23353173,579
23353173,348
4597850,1
4597850,582
4597850,583
3348816,1
3348816,480
3348816,586
1217228,1
1217228,588
5175728,1
5175728,590
25147094,1
25147094,23
25147094,269
70689,1
70689,595
70689,596
3064423,1
3064423,23
3064423,30
3064423,600
5455794,1
5455794,602
860187,1
860187,261
860187,605
860187,606
860187,607
106591,1
106591,125
106591,330
106591,611
2298208,1
2298208,34
2298208,55
2298208,225
10786042,1
10786042,142
10786042,518
10786042,619
10786042,620
20700053,1
20700053,582
20700053,353
20700053,624
20700053,625
22358071,1
22358071,627
10839131,1
10839131,541
10839131,630
10839131,631
10839131,127
9655181,1
9655181,30
9655181,635
1459656,1
1459656,12
2770321,1
2770321,300
2770321,640
11677572,1
11677572,200
11677572,643
11677572,353
11677572,645
1026723,1
1026723,258
1026723,37
1026723,23
1053467,1
1053467,176
1053467,177
1053467,383
7142622,1
7142622,104
7142622,118
7142622,657
7142622,658
2201925,1
2201925,12
2201925,661
1235179,1
1235179,15
687833,1
687833,31
3988788,1
3988788,579
3988788,190
4157972,1
4157972,670
4157972,24
1844688,1
1844688,176
1844688,16
1844688,675
1429860,1
1429860,23
50683786,1
50683786,269
50683786,680
50683786,282
50683786,284
5905896,1
5905896,200
5905896,480
5905896,686
1249973,1
1249973,34
1249973,689
1249973,690
1249973,691
19896870,1
19896870,104
19896870,21
19896870,20
19896870,657
4105331,1
4105331,15
4105331,32
7520432,1
7520432,701
7520432,702
7520432,703
960431,1
960431,30
960431,23
16467685,1
16467685,78
16467685,313
16467685,314
160970,1
160970,109
160970,713
1625234,1
1625234,177
1625234,16
1625234,383
122105,1
122105,23
122105,720
5455014,1
5455014,254
5455014,356
9572795,1
9572795,30
9572795,258
9572795,31
6115896,1
6115896,130
6115896,730
6115896,731
6115896,732
5192512,1
5192512,183
2990799,1
2990799,286
2990799,531
2990799,532
1386275,1
1386275,740
1386275,741
1386275,742
1386275,743
364114,1
364114,88
8215308,1
8215308,34
8215308,748
8215308,749
260666,1
260666,102
260666,752
1751844,1
1751844,15
1751844,258
2758224,1
2758224,757
1168345,1
1168345,102
10604298,1
10604298,104
10604298,106
10604298,657
1154008,1
1154008,30
1873995,1
1873995,200
1873995,78
1873995,88
1873995,770
1560788,1
1560788,34
1560788,337
1560788,93
7026507,1
7026507,349
18410035,1
18410035,51
18410035,23
18410035,39
3144940,1
3144940,34
3144940,783
3144940,784
19655184,1
19655184,261
19655184,200
19655184,788
19655184,789
7414794,1
7414794,791
7414794,106
7414794,793
513832,1
513832,15
513832,702
23696317,1
23696317,269
23696317,364
509076,1
509076,300
509076,802
156275,1
156275,804
156275,805
6992608,1
6992608,23
6992608,462
6992608,24
6992608,491
450807,1
450807,300
450807,813
5181578,1
5181578,815
23699371,1
23699371,23
23699371,269
23699371,364
23699371,820
2020088,1
2020088,34
2020088,823
2020088,562
2020088,825
367706,1
367706,320
367706,828
3758606,1
3758606,309
3758606,831
52353,1
52353,55
22489398,1
22489398,835
22489398,836
22489398,188
8405087,1
8405087,12
8405087,440
8405087,841
8405087,842
6112561,1
6112561,261
6112561,845
6112561,846
6112561,847
34413,1
34413,849
1612334,1
1612334,110
1612334,120
1612334,853
1612334,854
31922866,1
31922866,269
31922866,857
6615516,1
6615516,261
6615516,247
6615516,480
216894,1
216894,15
216894,16
216894,17
370962,1
370962,752
370962,350
9881611,1
9881611,286
9881611,531
9881611,576
9881611,532
1196586,1
1196586,51
1196586,876
1196586,193
24471109,1
24471109,34
24471109,399
24471109,881
24471109,882
1082580,1
1082580,480
1082580,87
1082580,236
1082580,887
171952,1
171952,473
171952,890
171952,891
1673841,170
1673841,596
1673841,1
3403909,1
3403909,300
3403909,109
7488643,1
7488643,15
7488643,23
7488643,158
428918,1
428918,12
12893995,1
12893995,34
12893995,906
835889,1
835889,908
835889,12
835889,910
75175,1
75175,300
9170832,1
9170832,836
20375176,1
20375176,916
20375176,269
20375176,364
908489,1
908489,261
908489,247
1061717,1
1061717,104
1061717,924
4591206,1
4591206,926
4591206,927
520328,1
520328,109
520328,930
320542,1
320542,932
320542,236
320542,89
510632,1
510632,37
510632,462
1099300,1
30969455,1
30969455,34
30969455,941
30969455,942
10268583,1
10268583,944
10268583,270
10268583,946
14970516,1
14970516,313
14970516,314
878573,1
878573,15
878573,952
18198176,1
18198176,393
18198176,269
19998454,1
19998454,630
19998454,269
19998454,752
19998454,960
11938253,1
11938253,286
11938253,531
11938253,532
228477,1
228477,966
9619030,1
9619030,968
9619030,969
19431234,1
19431234,590
19431234,269
19431234,973
24511052,1
24511052,876
24511052,269
15156857,1
15156857,130
15156857,313
15156857,314
13670991,1
13670991,170
13670991,160
13670991,505
13670991,985
2279030,1
2279030,258
2279030,630
2279030,989
8725387,1
8725387,166
8725387,23
23318109,1
23318109,34
23318109,269
23318109,996
625433,1
625433,440
703396,1
703396,15
703396,1001
703396,841
703396,1003
275944,1
275944,15
541920,1
541920,1007
541920,431
2965747,1
2965747,130
2965747,258
2965747,31
8892360,1
8892360,3
8892360,258
8892360,600
4334970,1
4334970,286
4334970,531
4334970,1020
4334970,1021
5971964,1
5971964,176
5971964,1024
21242110,1
21242110,590
21242110,269
21242110,973
3591784,1
3591784,34
3591784,1031
3591784,172
4493001,1
4493001,1034
4493001,1035
4493001,1036
541749,1
541749,541
24437564,1
24437564,34
24437564,261
24437564,1042
6784463,1
6784463,1044
6784463,825
6784463,1046
1594667,1
1594667,576
1594667,1049
683518,1
683518,37
683518,1052
2329358,1
2329358,1054
2329358,130
27581,1
27581,262
27581,1058
27581,368
328496,1
328496,596
328496,1062
3076078,1
3076078,1064
3076078,1065
13950338,1
13950338,34
13950338,348
13950338,1069
13950338,1070
2062020,1
2062020,186
2062020,471
2062020,1074
2062020,1075
18571223,1
18571223,30
18571223,15
7438612,1
7438612,15
147454,1
147454,1082
147454,1083
4709175,1
4709175,123
1414755,1
1414755,123
2808535,1
2808535,1003
2808535,230
4234985,1
275711,1
13883166,1
13883166,130
13883166,1095
14788345,1
14788345,1097
308683,1
308683,12
308683,1100
308683,13
308683,1102
5981605,1
5981605,78
5981605,313
5981605,314
1978933,1
1978933,30
1978933,15
24104313,1
24104313,250
24104313,251
24104313,1113
47605,1
47605,15
47605,220
1079114,1
1079114,104
1079114,106
1079114,1120
1079114,1121
7569335,1
7569335,15
225337,1
225337,15
225337,602
225337,158
9902968,1
9902968,1001
9902968,1003
9902968,230
207947,1
207947,1133
207947,1134
207947,1135
6588390,1
6588390,242
5871053,1
5871053,236
5871053,1140
767372,1
767372,15
37335,1
37335,186
37335,474
37335,475
1073919,1
1073919,30
1073919,23
1073919,1150
1073919,1151
299304,1
299304,15
299304,1154
299304,366
203984,1
203984,258
203984,23
203984,31
203984,1160
5011932,1
5011932,34
5011932,15
5011932,1164
3153546,1
3153546,104
3153546,107
3153546,657
147181,1
147181,270
147181,1171
10710193,1
10710193,24
6698354,1
2223386,1
2223386,349
2223386,262
2223386,350
3571223,1
3571223,176
3571223,16
30528255,1
30528255,371
30528255,1184
30528255,374
3301635,1
3301635,109
3301635,349
3301635,58
3301635,815
32437550,1
32437550,590
32437550,269
32437550,1194
1114026,1
1114026,88
1114026,1197
304268,1
304268,367
304268,1200
3881,1
3881,130
3881,21
3881,20
3881,1205
15655012,1
15655012,815
3697287,1
3697287,261
3697287,309
3697287,247
3872063,1
3872063,34
3872063,348
3872063,562
44322178,1
44322178,34
44322178,1218
44322178,1219
141284,1
141284,125
141284,630
141284,126
141284,1224
299068,1
299068,3
299068,130
24630963,1
24630963,20
24630963,364
24630963,1231
17134522,1232
17134522,1
17134522,34
17134522,1235
17134522,1236
5887709,1
5887709,27
297586,1
297586,34
297586,1241
297586,1242
297586,605
3598770,1
3598770,15
3598770,1246
3598770,1247
3598770,1065
512877,1
512877,630
512877,350
512877,1252
18487406,1
18487406,582
18487406,624
2275004,1
2275004,15
2275004,1258
46402772,1
46402772,34
46402772,282
1196192,1
1196192,160
1196192,109
1196192,205
1196192,58
9068150,1
9068150,1164
5245840,1
5245840,30
5245840,254
5245840,255
2305973,1
2305973,1274
2305973,590
2305973,12
2305973,1277
3325387,1
3325387,105
3325387,532
3325387,356
3325387,1282
8490852,1
8490852,104
8490852,1120
8490852,1286
8490852,1287
5071040,1
5071040,15
5071040,1290
5071040,1291
16635398,1
16635398,84
16635398,269
16635398,364
7456006,1
7456006,200
50379839,1
50379839,1299
50379839,130
50379839,1301
175532,1
175532,130
175532,98
175532,21
2344524,1
2344524,1232
2344524,261
2344524,1309
4667483,1
4667483,475
272535,1
272535,690
2447880,1
2447880,1082
3522454,1
3522454,1317
3522454,1318
12462079,1
12462079,261
12462079,300
12462079,406
25706216,1
25706216,1324
25706216,1325
6178583,1
6178583,200
6178583,79
1710476,1
1710476,1274
1710476,286
1710476,532
3179216,1
3179216,1334
3179216,930
469695,1
469695,1337
1590831,1
1590831,46
40268446,1
40268446,79
40268446,1342
40268446,1343
30118683,1
30118683,104
30118683,286
30118683,371
30118683,1348
9554636,1
9554636,1350
9554636,398
9554636,1352
6101311,1
6101311,471
6101311,1355
6101311,330
442747,1
442747,109
442747,7
4685563,1
4685563,7
4685563,8
17193365,1
17193365,104
17193365,1365
17193365,1366
2265503,1
2265503,1058
2265503,368
18777989,1
18777989,170
18777989,541
18777989,630
18777989,752
34957430,1
34957430,348
34957430,1377
18552005,1
18552005,269
18552005,364
146576,1
146576,349
146576,161
214741,1
214741,130
214741,56
214741,474
214741,1388
613954,1
613954,130
613954,731
4502605,1
4502605,34
4502605,1031
4502605,1395
1383797,1
1383797,24
3395286,1
3395286,183
5554217,1
5554217,254
5554217,300
5554217,1403
2396493,1
2396493,321
2396493,1406
1820908,1
1820908,261
1820908,1409
1820908,1410
1820908,1411
508665,1
508665,28
508665,1414
508665,1415
13395114,1
13395114,258
20295578,1
20295578,79
20295578,106
20295578,132
20295578,1342
3017695,1
3017695,200
3017695,619
3017695,88
3017695,770
23932061,1
23932061,269
23932061,364
23932061,1431
21105403,1
21105403,78
21105403,349
21105403,313
21105403,314
243274,1
243274,78
243274,583
243274,752
81346,1
81346,216
81346,23
1097527,1
1097527,130
1028858,1
1028858,261
1028858,1448
1028858,247
1028858,1450
1463284,1
1463284,491
1463284,1453
8088179,1
8088179,313
8088179,314
43157,1
43157,16
43157,17
4772425,1
4772425,15
4772425,12
4772425,309
4772425,1464
388461,1
388461,15
388461,1467
12900373,1
12900373,480
530012,1
530012,1274
530012,590
530012,12
2925054,1
2925054,34
2925054,596
2925054,1477
999489,1
999489,236
999489,89
3904579,1
3904579,15
3904579,1483
11053144,1
11053144,480
11053144,247
11053144,431
1035008,1
1035008,258
1035008,600
6667243,1
6667243,15
6667243,123
11620103,1
11620103,79
11620103,314
26777083,1
26777083,1498
26777083,1499
26777083,1500
26777083,1501
496928,1
496928,1503
496928,109
3831341,1
3831341,51
3831341,47
3831341,48
3831341,1509
9841623,1
9841623,78
9841623,79
9841623,314
1555262,1
1555262,12
1555262,440
1555262,1517
1555262,1518
14830313,1
14830313,393
14830313,23
14830313,269
14830313,364
7229226,1
7229226,1350
7229226,1526
22463062,1
22463062,590
22463062,269
22463062,1530
22463062,973
139076,1
139076,908
139076,1410
1129795,1
1129795,300
1129795,1537
1129795,1538
20485059,1
20485059,104
20485059,371
20485059,1348
20485059,1543
4166966,1
4166966,300
4166966,788
4166966,1547
21488056,1
21488056,1549
21488056,269
21488056,1551
4662215,1
4662215,1553
4662215,15
4662215,1555
4922305,1
4922305,261
4922305,1558
4922305,1559
13604703,1
13604703,393
13604703,269
30125296,1
30125296,269
30125296,364
6416706,1
6416706,23
6416706,1568
6416706,1431
21163108,1
21163108,462
21163108,916
21163108,269
21163108,364
94361,1
94361,106
212614,1
212614,170
212614,630
212614,106
4759570,1
26252591,1
26252591,242
26252591,1584
26252591,1585
26252591,1586
77718,1
77718,1588
1938101,1
1938101,30
1938101,76
5762491,1
5762491,380
5762491,1594
3634853,1
3634853,675
52524112,1
52524112,242
52524112,1599
240546,1
240546,1007
240546,1553
240546,255
16602017,1
16602017,200
11746499,1
11746499,105
11746499,180
11746499,1609
14833008,1
14833008,1553
14833008,15
14833008,158
14833008,1614
12532339,1
12532339,261
12532339,1617
196830,1
196830,15
196830,39
196830,1621
196830,1622
6952363,1
6952363,15
6952363,1625
6952363,1626
6952363,1621
3584113,1
3584113,1629
14721397,1
3693626,1
3693626,78
3693626,79
3693626,132
7625783,1
7625783,254
7625783,104
7625783,106
7625783,356
7693324,1
7693324,15
921262,1
921262,336
162187,1
162187,1645
162187,1646
3907929,1
3907929,254
3907929,356
727844,1
727844,930
727844,1652
727844,1653
16252269,1
16252269,258
16252269,166
16252269,31
16252269,23
2663115,1
2663115,1154
2663115,1317
2663115,65
2795833,1
2795833,34
2795833,1665
12231453,1
12231453,1667
2811319,1
2811319,1164
2811319,47
2059431,1
2059431,200
2059431,203
22929237,1
22929237,269
22929237,973
1892765,1
1892765,15
1892765,1679
1892765,1680
1892765,1681
86780,1
86780,15
11411022,1
11411022,34
11411022,125
413898,1
413898,349
413898,170
413898,1690
413898,1691
1049228,1
1049228,15
1049228,1694
17731234,1
17731234,78
17731234,130
17731234,79
17731234,132
1306727,1
1306727,28
45632920,1
45632920,269
45632920,20
24551,1
26515700,1
26515700,1299
26515700,1708
26515700,1277
26515700,13
454908,1
454908,1553
454908,158
454908,1134
17197636,1
17197636,34
17197636,582
17197636,996
17197636,624
5683728,1
5683728,12
5683728,309
5683728,1518
1250643,1
1250643,125
1250643,462
1250643,916
1250643,1728
3821640,1
3821640,1708
3821640,1731
3821640,1732
3821640,1733
22756153,1
22756153,261
22756153,200
22756153,180
4240080,1
4240080,1154
1348842,1
1348842,242
1348842,791
2274102,1
2274102,130
2274102,1745
3964211,1
3964211,125
3964211,1748
5694385,1
5694385,176
5694385,675
5694385,1752
2411487,1
2411487,20
922528,1
922528,37
922528,24
16232833,1
16232833,104
16232833,105
16232833,1761
412380,1
412380,932
7655127,1
7655127,30
7655127,15
7655127,44
39037049,1
39037049,254
39037049,105
39037049,1771
140131,1
140131,1773
140131,635
140131,1775
500508,1
500508,9
500508,815
500508,10
4802887,1
4802887,254
4802887,71
4802887,1403
5673260,1
5673260,104
5673260,176
5673260,336
5673260,1788
3976344,1
3976344,125
3976344,130
3976344,1792
7899525,1
7899525,15
7899525,158
7899525,30
1099025,1
1099025,104
1099025,1799
1099025,1800
1099025,1801
16706716,1
16706716,412
2982748,1
2982748,27
2982748,1806
2982748,1807
1359689,1
1359689,1007
1359689,142
1359689,1811
857420,1
857420,300
857420,23
857420,37
11359187,1
11359187,1348
11359187,451
11359187,1819
7642456,1
7642456,200
7642456,480
7642456,1823
521171,1
521171,23
2592501,1
2592501,12
2592501,1828
1729054,1
1729054,88
1729054,236
1729054,1832
1119385,1
1119385,1834
1119385,79
1096650,1
1096650,79
1096650,133
12505141,1
12505141,254
12505141,104
12505141,106
12505141,356
1273139,1232
1273139,1
1273139,24
51786,1
51786,1848
51786,689
51786,1850
38723833,1
38723833,371
38723833,200
718554,1
718554,30
718554,31
718554,1857
4093504,1
4093504,104
4093504,118
4093504,106
4093504,657
421280,1
421280,190
6033905,1
6033905,286
6033905,531
6033905,1058
27405713,1
27405713,104
27405713,371
14076296,1
14076296,106
918393,1
918393,630
918393,106
918393,1690
2662531,1
2662531,34
2662531,1880
2662531,562
2536829,1
2536829,1274
2536829,286
2536829,532
779519,1
779519,177
779519,1888
779519,1889
7283338,1
7283338,23
7283338,600
7283338,1058
3930210,1
3930210,15
3930210,1291
8882295,1
8882295,258
8882295,23
8882295,600
2619584,1
2619584,1902
2619584,1903
2619584,1904
1915166,1
1915166,1274
1915166,1277
1915166,1908
6481627,1
4355303,1
23944370,1
23944370,590
23944370,269
23944370,1914
23944370,973
1998544,1
1998544,300
75263047,1
75263047,34
75263047,348
75263047,201
5726291,1
5726291,200
3423262,1
3423262,105
3423262,1926
745756,1
745756,160
745756,300
745756,546
35531369,1
35531369,3
35531369,1933
35531369,456
35531369,5
829136,1
25242321,1
25242321,104
25242321,105
586363,1
586363,263
2642777,1
2642777,968
2642777,969
2642777,1945
2642777,1946
3406555,1
3406555,1948
1348199,1
1348199,37
1348199,24
23308193,1
23308193,193
23308193,393
23308193,269
3413448,1
3413448,1001
3413448,1003
3413448,926
106770,1
106770,176
106770,506
35842,1
35842,1964
3110547,1
3110547,37
3110547,23
3110547,1052
20358883,1
20358883,31
20358883,23
1295424,1
1295424,1001
1295424,1291
447898,1
447898,71
447898,1977
198577,1
198577,186
198577,455
3978654,1
3978654,123
5778658,1
5778658,18
5778658,1985
8275499,1
8275499,350
6330260,1
6330260,34
6330260,563
6330260,1991
3793650,1
3793650,46
3793650,1064
3793650,1291
37026,1
37026,125
3732109,1
3732109,142
3732109,2000
45912510,1
45912510,186
45912510,558
45912510,455
671049,1
671049,125
2814805,1
2814805,1334
6587729,1
6587729,2010
6587729,480
6587729,2012
6587729,2013
47457105,1
47457105,261
29140402,1
29140402,15
29140402,505
29140402,116
992019,1
992019,2021
992019,2022
992019,43
992019,2024
351565,1
351565,2026
351565,2027
279507,1
279507,15
279507,2030
3914404,1
574240,1
574240,125
574240,462
574240,2035
574240,331
1619662,1
1619662,270
288861,1
288861,261
288861,2041
13715811,1
13715811,104
13715811,105
19154202,1
19154202,1121
9854166,1
9854166,28
9854166,2049
683041,1
683041,2051
2986296,1
2986296,740
2986296,31
1689242,1
1689242,78
1689242,79
20252727,1
20252727,147
20945049,1
20945049,15
20945049,109
20945049,2030
4279420,1
4279420,3
4279420,815
318239,1
318239,2068
4681090,1
4681090,419
1464291,1
1464291,177
1464291,2073
1464291,321
5785745,1
5785745,30
5785745,506
617414,1
617414,176
617414,177
617414,675
617414,2082
361975,1
361975,2084
361975,2085
5103384,1
5103384,2087
5103384,87
5103384,680
5103384,2090
7994119,1
7994119,2092
23674624,1
23674624,269
430346,1
430346,2096
430346,2049
430346,28
9151619,1
9151619,254
442564,1
442564,125
442564,2103
442564,331
4350084,1
4350084,30
4350084,176
4350084,16
4350084,18
5606541,1
5606541,78
5606541,79
5606541,314
18144660,242
18144660,1
2378402,1
2378402,254
2378402,1828
2378402,1403
2378402,356
25878045,1
25878045,480
25878045,2123
25878045,680
25878045,2125
6138127,1
6138127,2127
10161408,1
10161408,123
10161408,412
32312876,1
32312876,269
32312876,364
15749192,1
15749192,176
15749192,200
25747499,1
25747499,12
25747499,590
25747499,269
25747499,627
17944,1
17944,1232
17944,2
17944,215
2186931,1
2186931,630
2186931,327
3404301,1
3404301,170
3404301,541
3404301,102
3404301,262
11123621,1
11123621,34
11123621,125
11123621,2157
18448671,1
18448671,258
18448671,31
18448671,876
17353327,1
17353327,104
17353327,79
17353327,2165
9966053,1
9966053,2167
9966053,1811
138511,1
138511,579
716597,1
716597,30
716597,258
716597,3
663374,1
663374,23
1667212,1
1667212,2178
1667212,431
1958636,1
1958636,76
1958636,2182
1652692,1
1652692,300
1652692,314
6916385,1
6916385,258
6916385,462
2235276,1
2235276,78
2235276,79
2235276,320
2469911,1
2469911,583
2469911,106
2469911,132
2469911,757
4645020,1
4645020,15
4645020,3
8297215,1
8297215,104
8297215,1498
8708542,1
6908948,1
6908948,968
6908948,969
6908948,466
7213541,1
7213541,576
7213541,290
11821801,1
11821801,125
11821801,462
11821801,2103
11821801,2216
5031614,1
5031614,286
5031614,531
5031614,701
5031614,2221
12757558,1
12757558,242
12757558,788
4459058,1
4459058,34
4459058,348
4459058,2228
373833,1
373833,908
373833,255
18336277,1
18336277,104
18336277,313
18336277,2235
890966,1
890966,138
890966,828
890966,161
20938095,1
20938095,393
20938095,147
20938095,815
20938095,269
178479,1
178479,42
178479,1277
178479,2248
178479,2249
3422673,1
3422673,15
3422673,215
158174,1
158174,186
158174,891
5878952,1
5878952,46
5878952,123
5878952,2259
33744875,1
33744875,104
33744875,1348
33744875,2263
14292863,1
14292863,79
14292863,314
1281952,1
1281952,1218
1281952,286
1281952,531
14541975,1
14541975,462
14541975,2273
14541975,2274
724043,1
724043,142
724043,620
221379,1
221379,286
221379,287
8430805,1
8430805,34
8430805,2283
14602062,1
14602062,15
14602062,158
4732544,1
4732544,2288
4732544,2289
52431764,1
52431764,305
52431764,2292
1404210,1
1404210,12
1404210,2295
1457863,1
1457863,321
1457863,849
1457863,2299
3652090,1
3652090,104
2154622,1
2154622,531
2154622,576
2154622,106
2154622,206
2487485,1
2487485,87
2487485,200
12155800,1
12155800,254
51438,1
51438,2313
8367312,1
8367312,254
8367312,356
35531661,1
35531661,1299
35531661,104
35531661,105
35531661,2321
13620281,1
13620281,200
13620281,236
13620281,2325
6020719,1
6020719,130
6020719,109
6020719,713
3555472,1
3555472,78
3555472,79
3555472,314
2614719,1
2614719,34
2614719,2336
2614719,2337
60764,1
60764,236
60764,643
13109588,1
13109588,1337
13109588,2343
13109588,2344
6094575,1
6094575,109
6094575,302
290884,1
290884,349
1353309,1
1353309,349
1353309,147
32997352,1
32997352,104
32997352,371
32997352,2356
136419,1
136419,590
136419,12
26327957,1
26327957,269
26327957,2362
26327957,857
9102318,1
9102318,46
5804043,1
335311,1
335311,349
335311,2369
11947037,1
11947037,200
11947037,1832
11947037,2373
28032827,1
28032827,393
28032827,269
28032827,364
120797,1
120797,2379
120797,186
